continente,pais,ano,mes,chegadas
Europa,Outros paises,2015,novembro,11
Europa,Outros paises,2015,outubro,7
Europa,Outros paises,2015,setembro,15
Europa,Outros paises,2016,abril,16
Europa,Outros paises,2016,agosto,13
Europa,Outros paises,2016,dezembro,10
Europa,Outros paises,2016,fevereiro,6
Europa,Outros paises,2016,janeiro,17
Europa,Outros paises,2016,julho,22
Europa,Outros paises,2016,junho,3
Europa,Outros paises,2016,maio,3
Europa,Outros paises,2016,marco,6
Europa,Outros paises,2016,novembro,16
Europa,Outros paises,2016,outubro,10
Europa,Outros paises,2016,setembro,21
Europa,Outros paises,2017,abril,5
Europa,Outros paises,2017,agosto,11
Europa,Outros paises,2017,dezembro,14
Europa,Outros paises,2017,fevereiro,8
Europa,Outros paises,2017,janeiro,8
Europa,Outros paises,2017,julho,13
Europa,Outros paises,2017,junho,6
Europa,Outros paises,2017,maio,5
Europa,Outros paises,2017,marco,6
Europa,Outros paises,2017,novembro,14
Europa,Outros paises,2017,outubro,12
Europa,Outros paises,2017,setembro,8
Europa,Outros paises,2018,abril,7
Europa,Outros paises,2018,agosto,10
Europa,Outros paises,2018,dezembro,24
Europa,Outros paises,2018,fevereiro,6
Europa,Outros paises,2018,janeiro,14
Europa,Outros paises,2018,julho,7
Europa,Outros paises,2018,junho,16
Europa,Outros paises,2018,maio,9
Europa,Outros paises,2018,marco,6
Europa,Outros paises,2018,novembro,24
Europa,Outros paises,2018,outubro,13
Europa,Outros paises,2018,setembro,18
Europa,Outros paises,2019,abril,9
Europa,Outros paises,2019,agosto,3
Europa,Outros paises,2019,dezembro,21
Europa,Outros paises,2019,fevereiro,18
Europa,Outros paises,2019,janeiro,15
Europa,Outros paises,2019,julho,7
Europa,Outros paises,2019,junho,12
Europa,Outros paises,2019,maio,5
Europa,Outros paises,2019,marco,11
Europa,Outros paises,2019,novembro,23
Europa,Outros paises,2019,outubro,11
Europa,Outros paises,2019,setembro,7
Europa,Outros paises,2020,dezembro,1
Europa,Outros paises,2020,fevereiro,8
Europa,Outros paises,2020,janeiro,8
Europa,Outros paises,2020,marco,5
Europa,Outros paises,2020,novembro,3
Europa,Outros paises,2020,outubro,3
Europa,Outros paises,2021,agosto,2
Europa,Outros paises,2021,dezembro,6
Europa,Outros paises,2021,janeiro,1
Europa,Outros paises,2021,julho,1
Europa,Outros paises,2021,junho,2
Europa,Outros paises,2021,novembro,11
Europa,Outros paises,2021,outubro,4
Europa,Outros paises,2021,setembro,1
Europa,Outros paises,2022,abril,2
Europa,Outros paises,2022,agosto,1
Europa,Outros paises,2022,dezembro,10
Europa,Outros paises,2022,janeiro,4
Europa,Outros paises,2022,julho,6
Europa,Outros paises,2022,maio,8
Europa,Outros paises,2022,novembro,7
Europa,Outros paises,2022,outubro,9
Europa,Outros paises,2022,setembro,7
Europa,Outros paises,2023,abril,4
Europa,Outros paises,2023,dezembro,42
Europa,Outros paises,2023,fevereiro,5
Europa,Outros paises,2023,janeiro,8
Europa,Outros paises,2023,julho,6
Europa,Outros paises,2023,junho,4
Europa,Outros paises,2023,maio,3
Europa,Outros paises,2023,marco,4
Europa,Outros paises,2023,novembro,10
Europa,Outros paises,2023,outubro,7
Europa,Outros paises,2023,setembro,11
Europa,Outros paises da Europa,2024,abril,2
Europa,Outros paises da Europa,2024,agosto,9
Europa,Outros paises da Europa,2024,dezembro,20
Europa,Outros paises da Europa,2024,fevereiro,7
Europa,Outros paises da Europa,2024,janeiro,13
Europa,Outros paises da Europa,2024,julho,3
Europa,Outros paises da Europa,2024,junho,2
Europa,Outros paises da Europa,2024,maio,5
Europa,Outros paises da Europa,2024,marco,6
Europa,Outros paises da Europa,2024,novembro,20
Europa,Outros paises da Europa,2024,outubro,10
Europa,Outros paises da Europa,2024,setembro,10
Europa,Polonia,2015,abril,2
Europa,Polonia,2015,agosto,35
Europa,Polonia,2015,dezembro,66
Europa,Polonia,2015,fevereiro,13
Europa,Polonia,2015,janeiro,33
Europa,Polonia,2015,julho,33
Europa,Polonia,2015,junho,41
Europa,Polonia,2015,maio,6
Europa,Polonia,2015,marco,6
Europa,Polonia,2015,novembro,573
Europa,Polonia,2015,outubro,178
Europa,Polonia,2015,setembro,55
Europa,Polonia,2016,abril,14
Europa,Polonia,2016,agosto,49
Europa,Polonia,2016,dezembro,43
Europa,Polonia,2016,fevereiro,49
Europa,Polonia,2016,janeiro,73
Europa,Polonia,2016,julho,35
Europa,Polonia,2016,junho,21
Europa,Polonia,2016,maio,2
Europa,Polonia,2016,marco,11
Europa,Polonia,2016,novembro,456
Europa,Polonia,2016,outubro,278
Europa,Polonia,2016,setembro,52
Europa,Polonia,2017,abril,43
Europa,Polonia,2017,agosto,91
Europa,Polonia,2017,dezembro,116
Europa,Polonia,2017,fevereiro,66
Europa,Polonia,2017,janeiro,69
Europa,Polonia,2017,julho,108
Europa,Polonia,2017,junho,52
Europa,Polonia,2017,maio,38
Europa,Polonia,2017,marco,53
Europa,Polonia,2017,novembro,119
Europa,Polonia,2017,outubro,98
Europa,Polonia,2017,setembro,67
Europa,Polonia,2018,abril,21
Europa,Polonia,2018,agosto,80
Europa,Polonia,2018,dezembro,167
Europa,Polonia,2018,fevereiro,35
Europa,Polonia,2018,janeiro,39
Europa,Polonia,2018,julho,21
Europa,Polonia,2018,junho,31
Europa,Polonia,2018,maio,27
Europa,Polonia,2018,marco,33
Europa,Polonia,2018,novembro,949
Europa,Polonia,2018,outubro,443
Europa,Polonia,2018,setembro,83
Europa,Polonia,2019,abril,13
Europa,Polonia,2019,agosto,86
Europa,Polonia,2019,dezembro,106
Europa,Polonia,2019,fevereiro,115
Europa,Polonia,2019,janeiro,90
Europa,Polonia,2019,julho,19
Europa,Polonia,2019,junho,41
Europa,Polonia,2019,maio,15
Europa,Polonia,2019,marco,47
Europa,Polonia,2019,novembro,536
Europa,Polonia,2019,outubro,331
Europa,Polonia,2019,setembro,78
Europa,Polonia,2020,agosto,6
Europa,Polonia,2020,dezembro,20
Europa,Polonia,2020,fevereiro,93
Europa,Polonia,2020,janeiro,68
Europa,Polonia,2020,julho,2
Europa,Polonia,2020,marco,32
Europa,Polonia,2020,novembro,93
Europa,Polonia,2020,outubro,77
Europa,Polonia,2020,setembro,2
Europa,Polonia,2021,abril,1
Europa,Polonia,2021,agosto,16
Europa,Polonia,2021,dezembro,48
Europa,Polonia,2021,janeiro,9
Europa,Polonia,2021,julho,2
Europa,Polonia,2021,junho,7
Europa,Polonia,2021,maio,2
Europa,Polonia,2021,novembro,297
Europa,Polonia,2021,outubro,178
Europa,Polonia,2021,setembro,17
Europa,Polonia,2022,abril,10
Europa,Polonia,2022,agosto,46
Europa,Polonia,2022,dezembro,42
Europa,Polonia,2022,fevereiro,42
Europa,Polonia,2022,janeiro,33
Europa,Polonia,2022,julho,18
Europa,Polonia,2022,junho,14
Europa,Polonia,2022,maio,5
Europa,Polonia,2022,novembro,391
Europa,Polonia,2022,outubro,183
Europa,Polonia,2022,setembro,50
Europa,Polonia,2022,marco,23
Europa,Polonia,2023,abril,40
Europa,Polonia,2023,agosto,39
Europa,Polonia,2023,dezembro,94
Europa,Polonia,2023,fevereiro,44
Europa,Polonia,2023,janeiro,44
Europa,Polonia,2023,julho,38
Europa,Polonia,2023,junho,19
Europa,Polonia,2023,maio,10
Europa,Polonia,2023,marco,128
Europa,Polonia,2023,novembro,445
Europa,Polonia,2023,outubro,258
Europa,Polonia,2023,setembro,84
Europa,Polonia,2024,abril,21
Europa,Polonia,2024,agosto,40
Europa,Polonia,2024,dezembro,116
Europa,Polonia,2024,fevereiro,71
Europa,Polonia,2024,janeiro,89
Europa,Polonia,2024,julho,26
Europa,Polonia,2024,junho,21
Europa,Polonia,2024,maio,17
Europa,Polonia,2024,marco,20
Europa,Polonia,2024,novembro,590
Europa,Polonia,2024,outubro,507
Europa,Polonia,2024,setembro,85
Europa,Portugal,2015,abril,597
Europa,Portugal,2015,agosto,722
Europa,Portugal,2015,dezembro,1359
Europa,Portugal,2015,fevereiro,720
Europa,Portugal,2015,janeiro,854
Europa,Portugal,2015,julho,696
Europa,Portugal,2015,junho,746
Europa,Portugal,2015,maio,460
Europa,Portugal,2015,marco,1102
Europa,Portugal,2015,novembro,1095
Europa,Portugal,2015,outubro,853
Europa,Portugal,2015,setembro,453
Europa,Portugal,2016,abril,645
Europa,Portugal,2016,agosto,824
Europa,Portugal,2016,dezembro,1607
Europa,Portugal,2016,fevereiro,721
Europa,Portugal,2016,janeiro,858
Europa,Portugal,2016,julho,492
Europa,Portugal,2016,junho,605
Europa,Portugal,2016,maio,370
Europa,Portugal,2016,marco,1161
Europa,Portugal,2016,novembro,800
Europa,Portugal,2016,outubro,562
Europa,Portugal,2016,setembro,519
Europa,Portugal,2017,abril,344
Europa,Portugal,2017,agosto,731
Europa,Portugal,2017,dezembro,932
Europa,Portugal,2017,fevereiro,532
Europa,Portugal,2017,janeiro,551
Europa,Portugal,2017,julho,863
Europa,Portugal,2017,junho,421
Europa,Portugal,2017,maio,305
Europa,Portugal,2017,marco,423
Europa,Portugal,2017,novembro,955
Europa,Portugal,2017,outubro,786
Europa,Portugal,2017,setembro,540
Europa,Portugal,2018,abril,557
Europa,Portugal,2018,agosto,868
Europa,Portugal,2018,dezembro,1543
Europa,Portugal,2018,fevereiro,577
Europa,Portugal,2018,janeiro,594
Europa,Portugal,2018,julho,506
Europa,Portugal,2018,junho,475
Europa,Portugal,2018,maio,401
Europa,Portugal,2018,marco,1025
Europa,Portugal,2018,novembro,690
Europa,Portugal,2018,outubro,591
Europa,Portugal,2018,setembro,624
Europa,Portugal,2019,abril,864
Europa,Portugal,2019,agosto,1534
Europa,Portugal,2019,dezembro,1128
Europa,Portugal,2019,fevereiro,1019
Europa,Portugal,2019,janeiro,1158
Europa,Portugal,2019,julho,1333
Europa,Portugal,2019,junho,477
Europa,Portugal,2019,maio,396
Europa,Portugal,2019,marco,930
Europa,Portugal,2019,novembro,607
Europa,Portugal,2019,outubro,442
Europa,Portugal,2019,setembro,1303
Europa,Portugal,2020,agosto,67
Europa,Portugal,2020,dezembro,246
Europa,Portugal,2020,fevereiro,1295
Europa,Portugal,2020,janeiro,1394
Europa,Portugal,2020,marco,429
Europa,Portugal,2020,novembro,124
Europa,Portugal,2020,outubro,126
Europa,Portugal,2020,setembro,39
Europa,Portugal,2021,abril,51
Europa,Portugal,2021,agosto,206
Europa,Portugal,2021,dezembro,522
Europa,Portugal,2021,janeiro,338
Europa,Portugal,2021,julho,455
Europa,Portugal,2021,junho,59
Europa,Portugal,2021,maio,48
Europa,Portugal,2021,novembro,397
Europa,Portugal,2021,outubro,425
Europa,Portugal,2021,setembro,178
Europa,Portugal,2022,abril,855
Europa,Portugal,2022,agosto,1648
Europa,Portugal,2022,dezembro,988
Europa,Portugal,2022,fevereiro,866
Europa,Portugal,2022,janeiro,682
Europa,Portugal,2022,julho,1134
Europa,Portugal,2022,junho,480
Europa,Portugal,2022,maio,425
Europa,Portugal,2022,novembro,530
Europa,Portugal,2022,outubro,416
Europa,Portugal,2022,setembro,1245
Europa,Portugal,2022,marco,902
Europa,Portugal,2023,abril,689
Europa,Portugal,2023,agosto,1615
Europa,Portugal,2023,dezembro,1165
Europa,Portugal,2023,fevereiro,1326
Europa,Portugal,2023,janeiro,1205
Europa,Portugal,2023,julho,1219
Europa,Portugal,2023,junho,512
Europa,Portugal,2023,maio,387
Europa,Portugal,2023,marco,1295
Europa,Portugal,2023,novembro,673
Europa,Portugal,2023,outubro,413
Europa,Portugal,2023,setembro,1264
Europa,Portugal,2024,abril,649
Europa,Portugal,2024,agosto,2152
Europa,Portugal,2024,dezembro,1388
Europa,Portugal,2024,fevereiro,1887
Europa,Portugal,2024,janeiro,1708
Europa,Portugal,2024,julho,1349
Europa,Portugal,2024,junho,561
Europa,Portugal,2024,maio,483
Europa,Portugal,2024,marco,2151
Europa,Portugal,2024,novembro,908
Europa,Portugal,2024,outubro,573
Europa,Portugal,2024,setembro,1349
Europa,Reino Unido,2015,abril,52
Europa,Reino Unido,2015,agosto,122
Europa,Reino Unido,2015,dezembro,366
Europa,Reino Unido,2015,fevereiro,101
Europa,Reino Unido,2015,janeiro,91
Europa,Reino Unido,2015,julho,140
Europa,Reino Unido,2015,junho,93
Europa,Reino Unido,2015,maio,79
Europa,Reino Unido,2015,marco,103
Europa,Reino Unido,2015,novembro,344
Europa,Reino Unido,2015,outubro,168
Europa,Reino Unido,2015,setembro,118
Europa,Reino Unido,2016,abril,85
Europa,Reino Unido,2016,agosto,86
Europa,Reino Unido,2016,dezembro,157
Europa,Reino Unido,2016,fevereiro,66
Europa,Reino Unido,2016,janeiro,1237
Europa,Reino Unido,2016,julho,136
Europa,Reino Unido,2016,junho,56
Europa,Reino Unido,2016,maio,32
Europa,Reino Unido,2016,marco,87
Europa,Reino Unido,2016,novembro,167
Europa,Reino Unido,2016,outubro,205
Europa,Reino Unido,2016,setembro,138
Europa,Reino Unido,2017,abril,102
Europa,Reino Unido,2017,agosto,214
Europa,Reino Unido,2017,dezembro,273
Europa,Reino Unido,2017,fevereiro,156
Europa,Reino Unido,2017,janeiro,165
Europa,Reino Unido,2017,julho,255
Europa,Reino Unido,2017,junho,123
Europa,Reino Unido,2017,maio,98
Europa,Reino Unido,2017,marco,124
Europa,Reino Unido,2017,novembro,279
Europa,Reino Unido,2017,outubro,233
Europa,Reino Unido,2017,setembro,158
Europa,Reino Unido,2018,abril,51
Europa,Reino Unido,2018,agosto,150
Europa,Reino Unido,2018,dezembro,319
Europa,Reino Unido,2018,fevereiro,1108
Europa,Reino Unido,2018,janeiro,1171
Europa,Reino Unido,2018,julho,181
Europa,Reino Unido,2018,junho,140
Europa,Reino Unido,2018,maio,72
Europa,Reino Unido,2018,marco,108
Europa,Reino Unido,2018,novembro,262
Europa,Reino Unido,2018,outubro,268
Europa,Reino Unido,2018,setembro,204
Europa,Reino Unido,2019,abril,210
Europa,Reino Unido,2019,agosto,155
Europa,Reino Unido,2019,dezembro,326
Europa,Reino Unido,2019,fevereiro,368
Europa,Reino Unido,2019,janeiro,195
Europa,Reino Unido,2019,julho,195
Europa,Reino Unido,2019,junho,151
Europa,Reino Unido,2019,maio,92
Europa,Reino Unido,2019,marco,96
Europa,Reino Unido,2019,novembro,279
Europa,Reino Unido,2019,outubro,269
Europa,Reino Unido,2019,setembro,164
Europa,Reino Unido,2020,agosto,8
Europa,Reino Unido,2020,dezembro,42
Europa,Reino Unido,2020,fevereiro,116
Europa,Reino Unido,2020,janeiro,169
Europa,Reino Unido,2020,marco,45
Europa,Reino Unido,2020,novembro,33
Europa,Reino Unido,2020,outubro,34
Europa,Reino Unido,2020,setembro,12
Europa,Reino Unido,2021,abril,2
Europa,Reino Unido,2021,agosto,11
Europa,Reino Unido,2021,dezembro,57
Europa,Reino Unido,2021,janeiro,9
Europa,Reino Unido,2021,julho,11
Europa,Reino Unido,2021,junho,7
Europa,Reino Unido,2021,maio,2
Europa,Reino Unido,2021,novembro,85
Europa,Reino Unido,2021,outubro,40
Europa,Reino Unido,2021,setembro,4
Europa,Reino Unido,2022,abril,122
Europa,Reino Unido,2022,agosto,140
Europa,Reino Unido,2022,dezembro,271
Europa,Reino Unido,2022,fevereiro,69
Europa,Reino Unido,2022,janeiro,74
Europa,Reino Unido,2022,julho,129
Europa,Reino Unido,2022,junho,87
Europa,Reino Unido,2022,maio,66
Europa,Reino Unido,2022,novembro,184
Europa,Reino Unido,2022,outubro,197
Europa,Reino Unido,2022,setembro,103
Europa,Reino Unido,2022,marco,81
Europa,Reino Unido,2023,abril,92
Europa,Reino Unido,2023,agosto,111
Europa,Reino Unido,2023,dezembro,320
Europa,Reino Unido,2023,fevereiro,86
Europa,Reino Unido,2023,janeiro,123
Europa,Reino Unido,2023,julho,156
Europa,Reino Unido,2023,junho,69
Europa,Reino Unido,2023,maio,29
Europa,Reino Unido,2023,marco,135
Europa,Reino Unido,2023,novembro,175
Europa,Reino Unido,2023,outubro,181
Europa,Reino Unido,2023,setembro,140
Europa,Reino Unido,2024,abril,39
Europa,Reino Unido,2024,agosto,186
Europa,Reino Unido,2024,dezembro,219
Europa,Reino Unido,2024,fevereiro,104
Europa,Reino Unido,2024,janeiro,104
Europa,Reino Unido,2024,julho,170
Europa,Reino Unido,2024,junho,90
Europa,Reino Unido,2024,maio,65
Europa,Reino Unido,2024,marco,111
Europa,Reino Unido,2024,novembro,348
Europa,Reino Unido,2024,outubro,263
Europa,Reino Unido,2024,setembro,141
Europa,Republica Tcheca,2015,abril,3
Europa,Republica Tcheca,2015,agosto,19
Europa,Republica Tcheca,2015,dezembro,36
Europa,Republica Tcheca,2015,fevereiro,5
Europa,Republica Tcheca,2015,janeiro,14
Europa,Republica Tcheca,2015,julho,14
Europa,Republica Tcheca,2015,junho,13
Europa,Republica Tcheca,2015,marco,8
Europa,Republica Tcheca,2015,novembro,33
Europa,Republica Tcheca,2015,outubro,76
Europa,Republica Tcheca,2015,setembro,3
Europa,Republica Tcheca,2016,abril,13
Europa,Republica Tcheca,2016,agosto,16
Europa,Republica Tcheca,2016,dezembro,41
Europa,Republica Tcheca,2016,fevereiro,21
Europa,Republica Tcheca,2016,janeiro,15
Europa,Republica Tcheca,2016,julho,30
Europa,Republica Tcheca,2016,junho,2
Europa,Republica Tcheca,2016,maio,6
Europa,Republica Tcheca,2016,marco,14
Europa,Republica Tcheca,2016,novembro,32
Europa,Republica Tcheca,2016,outubro,56
Europa,Republica Tcheca,2016,setembro,40
Europa,Republica Tcheca,2017,abril,7
Europa,Republica Tcheca,2017,agosto,15
Europa,Republica Tcheca,2017,dezembro,19
Europa,Republica Tcheca,2017,fevereiro,11
Europa,Republica Tcheca,2017,janeiro,11
Europa,Republica Tcheca,2017,julho,18
Europa,Republica Tcheca,2017,junho,9
Europa,Republica Tcheca,2017,maio,6
Europa,Republica Tcheca,2017,marco,9
Europa,Republica Tcheca,2017,novembro,20
Europa,Republica Tcheca,2017,outubro,16
Europa,Republica Tcheca,2017,setembro,11
Europa,Republica Tcheca,2018,abril,4
Europa,Republica Tcheca,2018,agosto,10
Europa,Republica Tcheca,2018,dezembro,67
Europa,Republica Tcheca,2018,fevereiro,6
Europa,Republica Tcheca,2018,janeiro,13
Europa,Republica Tcheca,2018,julho,10
Europa,Republica Tcheca,2018,junho,7
Europa,Republica Tcheca,2018,maio,9
Europa,Republica Tcheca,2018,marco,9
Europa,Republica Tcheca,2018,novembro,96
Europa,Republica Tcheca,2018,outubro,67
Europa,Republica Tcheca,2018,setembro,21
Europa,Republica Tcheca,2019,abril,12
Europa,Republica Tcheca,2019,agosto,4
Europa,Republica Tcheca,2019,dezembro,24
Europa,Republica Tcheca,2019,fevereiro,35
Europa,Republica Tcheca,2019,janeiro,29
Europa,Republica Tcheca,2019,julho,10
Europa,Republica Tcheca,2019,junho,10
Europa,Republica Tcheca,2019,maio,8
Europa,Republica Tcheca,2019,marco,13
Europa,Republica Tcheca,2019,novembro,50
Europa,Republica Tcheca,2019,outubro,94
Europa,Republica Tcheca,2019,setembro,8
Europa,Republica Tcheca,2020,dezembro,12
Europa,Republica Tcheca,2020,fevereiro,21
Europa,Republica Tcheca,2020,janeiro,37
Europa,Republica Tcheca,2020,marco,22
Europa,Republica Tcheca,2020,novembro,40
Europa,Republica Tcheca,2020,outubro,29
Europa,Republica Tcheca,2020,setembro,3
Europa,Republica Tcheca,2021,dezembro,10
Europa,Republica Tcheca,2021,janeiro,13
Europa,Republica Tcheca,2021,novembro,26
Europa,Republica Tcheca,2021,outubro,40
Europa,Republica Tcheca,2021,setembro,4
Europa,Republica Tcheca,2022,agosto,14
Europa,Republica Tcheca,2022,dezembro,8
Europa,Republica Tcheca,2022,fevereiro,15
Europa,Republica Tcheca,2022,janeiro,15
Europa,Republica Tcheca,2022,julho,6
Europa,Republica Tcheca,2022,junho,13
Europa,Republica Tcheca,2022,maio,1
Europa,Republica Tcheca,2022,novembro,39
Europa,Republica Tcheca,2022,outubro,24
Europa,Republica Tcheca,2022,setembro,13
Europa,Republica Tcheca,2022,marco,7
Europa,Republica Tcheca,2023,abril,1
Europa,Republica Tcheca,2023,agosto,4
Europa,Republica Tcheca,2023,dezembro,36
Europa,Republica Tcheca,2023,fevereiro,9
Europa,Republica Tcheca,2023,janeiro,13
Europa,Republica Tcheca,2023,julho,14
Europa,Republica Tcheca,2023,junho,10
Europa,Republica Tcheca,2023,maio,1
Europa,Republica Tcheca,2023,marco,2
Europa,Republica Tcheca,2023,novembro,54
Europa,Republica Tcheca,2023,outubro,28
Europa,Republica Tcheca,2023,setembro,3
Europa,Republica Tcheca,2024,abril,2
Europa,Republica Tcheca,2024,agosto,16
Europa,Republica Tcheca,2024,dezembro,36
Europa,Republica Tcheca,2024,fevereiro,11
Europa,Republica Tcheca,2024,janeiro,31
Europa,Republica Tcheca,2024,julho,27
Europa,Republica Tcheca,2024,junho,7
Europa,Republica Tcheca,2024,maio,5
Europa,Republica Tcheca,2024,marco,4
Europa,Republica Tcheca,2024,novembro,42
Europa,Republica Tcheca,2024,outubro,54
Europa,Republica Tcheca,2024,setembro,19
Europa,Romenia,2015,abril,2
Europa,Romenia,2015,agosto,31
Europa,Romenia,2015,dezembro,49
Europa,Romenia,2015,fevereiro,15
Europa,Romenia,2015,janeiro,10
Europa,Romenia,2015,julho,10
Europa,Romenia,2015,junho,10
Europa,Romenia,2015,maio,8
Europa,Romenia,2015,marco,8
Europa,Romenia,2015,novembro,11
Europa,Romenia,2015,outubro,12
Europa,Romenia,2015,setembro,2
Europa,Romenia,2016,abril,5
Europa,Romenia,2016,agosto,6
Europa,Romenia,2016,dezembro,6
Europa,Romenia,2016,fevereiro,19
Europa,Romenia,2016,janeiro,8
Europa,Romenia,2016,julho,13
Europa,Romenia,2016,junho,2
Europa,Romenia,2016,maio,3
Europa,Romenia,2016,marco,3
Europa,Romenia,2016,novembro,8
Europa,Romenia,2016,outubro,16
Europa,Romenia,2016,setembro,6
Europa,Romenia,2017,abril,4
Europa,Romenia,2017,agosto,9
Europa,Romenia,2017,dezembro,12
Europa,Romenia,2017,fevereiro,8
Europa,Romenia,2017,janeiro,7
Europa,Romenia,2017,julho,11
Europa,Romenia,2017,junho,5
Europa,Romenia,2017,marco,5
Europa,Romenia,2017,novembro,12
Europa,Romenia,2017,outubro,10
Europa,Romenia,2017,setembro,7
Europa,Romenia,2018,abril,6
Europa,Romenia,2018,agosto,13
Europa,Romenia,2018,dezembro,21
Europa,Romenia,2018,fevereiro,6
Europa,Romenia,2018,janeiro,12
Europa,Romenia,2018,julho,13
Europa,Romenia,2018,junho,1
Europa,Romenia,2018,marco,1
Europa,Romenia,2018,novembro,33
Europa,Romenia,2018,outubro,25
Europa,Romenia,2018,setembro,6
Europa,Romenia,2019,abril,10
Europa,Romenia,2019,agosto,21
Europa,Romenia,2019,dezembro,23
Europa,Romenia,2019,fevereiro,33
Europa,Romenia,2019,janeiro,9
Europa,Romenia,2019,julho,10
Europa,Romenia,2019,junho,4
Europa,Romenia,2019,maio,5
Europa,Romenia,2019,marco,11
Europa,Romenia,2019,novembro,29
Europa,Romenia,2019,outubro,30
Europa,Romenia,2019,setembro,6
Europa,Romenia,2020,dezembro,2
Europa,Romenia,2020,fevereiro,8
Europa,Romenia,2020,janeiro,11
Europa,Romenia,2020,marco,4
Europa,Romenia,2020,novembro,6
Europa,Romenia,2020,outubro,9
Europa,Romenia,2021,abril,1
Europa,Romenia,2021,dezembro,6
Europa,Romenia,2021,julho,2
Europa,Romenia,2021,novembro,15
Europa,Romenia,2021,outubro,3
Europa,Romenia,2021,setembro,2
Europa,Romenia,2022,abril,5
Europa,Romenia,2022,agosto,4
Europa,Romenia,2022,dezembro,9
Europa,Romenia,2022,fevereiro,3
Europa,Romenia,2022,janeiro,8
Europa,Romenia,2022,julho,6
Europa,Romenia,2022,junho,12
Europa,Romenia,2022,maio,3
Europa,Romenia,2022,novembro,24
Europa,Romenia,2022,outubro,11
Europa,Romenia,2022,setembro,6
Europa,Romenia,2022,marco,2
Europa,Romenia,2023,abril,4
Europa,Romenia,2023,agosto,3
Europa,Romenia,2023,dezembro,37
Europa,Romenia,2023,fevereiro,6
Europa,Romenia,2023,janeiro,12
Europa,Romenia,2023,julho,5
Europa,Romenia,2023,junho,9
Europa,Romenia,2023,maio,7
Europa,Romenia,2023,marco,7
Europa,Romenia,2023,novembro,27
Europa,Romenia,2023,outubro,21
Europa,Romenia,2023,setembro,6
Europa,Romenia,2024,abril,4
Europa,Romenia,2024,agosto,6
Europa,Romenia,2024,dezembro,36
Europa,Romenia,2024,fevereiro,9
Europa,Romenia,2024,janeiro,10
Europa,Romenia,2024,julho,5
Europa,Romenia,2024,junho,7
Europa,Romenia,2024,maio,5
Europa,Romenia,2024,marco,6
Europa,Romenia,2024,novembro,26
Europa,Romenia,2024,outubro,27
Europa,Romenia,2024,setembro,14
Europa,Russia,2015,agosto,6
Europa,Russia,2015,dezembro,42
Europa,Russia,2015,fevereiro,25
Europa,Russia,2015,janeiro,10
Europa,Russia,2015,julho,6
Europa,Russia,2015,junho,6
Europa,Russia,2015,maio,20
Europa,Russia,2015,marco,23
Europa,Russia,2015,novembro,27
Europa,Russia,2015,outubro,41
Europa,Russia,2015,setembro,6
Europa,Russia,2016,abril,3
Europa,Russia,2016,agosto,3
Europa,Russia,2016,dezembro,11
Europa,Russia,2016,fevereiro,14
Europa,Russia,2016,janeiro,24
Europa,Russia,2016,julho,8
Europa,Russia,2016,junho,3
Europa,Russia,2016,maio,6
Europa,Russia,2016,marco,11
Europa,Russia,2016,novembro,27
Europa,Russia,2016,outubro,22
Europa,Russia,2016,setembro,19
Europa,Russia,2017,abril,8
Europa,Russia,2017,agosto,17
Europa,Russia,2017,dezembro,22
Europa,Russia,2017,fevereiro,12
Europa,Russia,2017,janeiro,13
Europa,Russia,2017,julho,20
Europa,Russia,2017,junho,10
Europa,Russia,2017,maio,7
Europa,Russia,2017,marco,10
Europa,Russia,2017,novembro,22
Europa,Russia,2017,outubro,18
Europa,Russia,2017,setembro,13
Europa,Russia,2018,abril,12
Europa,Russia,2018,agosto,24
Europa,Russia,2018,dezembro,68
Europa,Russia,2018,fevereiro,18
Europa,Russia,2018,janeiro,23
Europa,Russia,2018,julho,18
Europa,Russia,2018,junho,31
Europa,Russia,2018,maio,12
Europa,Russia,2018,marco,16
Europa,Russia,2018,novembro,123
Europa,Russia,2018,outubro,50
Europa,Russia,2018,setembro,30
Europa,Russia,2019,abril,26
Europa,Russia,2019,agosto,10
Europa,Russia,2019,dezembro,60
Europa,Russia,2019,fevereiro,29
Europa,Russia,2019,janeiro,30
Europa,Russia,2019,julho,19
Europa,Russia,2019,junho,34
Europa,Russia,2019,maio,11
Europa,Russia,2019,marco,36
Europa,Russia,2019,novembro,63
Europa,Russia,2019,outubro,42
Europa,Russia,2019,setembro,30
Europa,Russia,2020,agosto,15
Europa,Russia,2020,dezembro,6
Europa,Russia,2020,fevereiro,24
Europa,Russia,2020,janeiro,19
Europa,Russia,2020,marco,10
Europa,Russia,2020,novembro,2
Europa,Russia,2020,outubro,1
Europa,Russia,2020,setembro,2
Europa,Russia,2021,dezembro,9
Europa,Russia,2021,novembro,16
Europa,Russia,2021,outubro,9
Europa,Russia,2021,setembro,2
Europa,Russia,2022,abril,3
Europa,Russia,2022,agosto,4
Europa,Russia,2022,dezembro,2
Europa,Russia,2022,fevereiro,2
Europa,Russia,2022,janeiro,8
Europa,Russia,2022,julho,3
Europa,Russia,2022,maio,1
Europa,Russia,2022,novembro,8
Europa,Russia,2022,outubro,14
Europa,Russia,2022,setembro,4
Europa,Russia,2023,abril,1
Europa,Russia,2023,agosto,1
Europa,Russia,2023,dezembro,16
